seed_item_id,recommended_product_id,score
13491,68649,7
47481,2277,13
47481,33199,13
47481,33668,11
47481,504,11
47481,2399,9
47481,42349,6
47481,74887,5
47481,22419,5
389195,179859,5
6070,16116,9
6070,228608,8
6070,49652,6
32241,4053,16
32241,131219,9
32241,2620,7
32241,31881,7
32241,382,6
32241,2201,6
32241,58117,5
125934,34799,7
20416,29793,5
20416,378490,5
90570,74,5
90570,65708,5
90570,87515,5
5355,32126,22
5355,57989,13
5355,9313,12
5355,6272,12
5355,32038,11
5355,5358,9
5355,2650,8
5355,5932,6
5355,30808,6
5355,40541,6
13711,1587,10
13711,81985,9
13711,13867,8
13711,13868,7
13711,32615,6
13711,6439,6
13711,70485,6
13711,80642,6
13711,14987,5
13711,7571,5
80198,7442,7
133155,7017,16
133155,14520,11
133155,126695,9
133155,7015,8
133155,197347,7
133155,58638,7
133155,36884,7
133155,133356,6
133155,58385,6
133155,7010,5
14273,9515,9
14273,128833,8
14273,10691,5
14273,33404,5
14273,180147,5
128833,9515,9
128833,14273,8
128833,33404,7
128833,10858,7
128833,10691,6
128833,68976,6
128833,180147,6
128833,44119,6
128833,90349,5
128833,36602,5
68571,52647,5
24857,51257,9
24857,31240,8
24857,5704,5
24857,6211,5
24857,30792,5
33572,33525,5
33572,64594,5
99667,17040,5
17569,48286,9
17569,31628,5
17569,10748,5
14374,73597,8
14374,41203,5
73597,14374,8
73597,41203,8
73597,73596,6
57961,6327,6
57961,32769,5
22410,73775,5
22410,84091,5
22410,75932,5
42843,53598,6
4059,10240,5
4059,2799,5
83535,30059,18
83535,47902,16
83535,54952,12
83535,30410,11
83535,34154,8
83535,47288,8
83535,9231,8
83535,13987,7
83535,1788,7
83535,62086,6
209202,2693,8
209202,8614,6
209202,10152,5
20350,131291,15
20350,36561,8
20350,13126,6
80161,47727,11
80161,69384,9
80161,47147,8
80161,85637,8
80161,7242,7
80161,7241,7
80161,31359,6
80161,47516,6
80161,129422,5
80161,58524,5
173369,31359,5
14835,128283,12
14835,46708,7
14835,128541,5
14835,12030,5
14835,4515,5
14835,13540,5
14835,12034,5
128541,383163,14
128541,34564,12
128541,126180,11
128541,4515,11
128541,128318,6
128541,46708,6
128541,12034,6
128541,12803,6
128541,142507,6
128541,128283,6
32718,5929,9
32718,36818,9
32718,1313,8
32718,6676,8
32718,74424,7
32718,115098,7
32718,79798,6
32718,2798,5
63275,319,25
63275,243549,7
63275,173127,5
63275,79661,5
63275,47328,5
19,36992,15
19,116,8
19,7460,7
19,36990,7
19,14154,6
19,15126,6
19,49300,5
19,7408,5
49300,36992,7
49300,19,5
21466,63532,5
375428,54350,6
375428,160430,6
375428,22686,5
375428,200054,5
375428,71942,5
56432,9135,6
56432,127463,5
56432,44582,5
19462,66175,9
19462,29308,8
19462,68273,8
19462,36780,5
14867,66175,5
14867,4111,5
14867,12220,5
19960,2382,8
19960,35800,6
19960,41310,5
8804,8801,10
8804,9603,9
8804,82769,6
8804,8776,5
8695,88220,5
8695,52726,5
100896,55615,5
32496,16068,10
32496,27326,8
32496,2315,6
32496,31301,5
32496,2835,5
32496,43375,5
32496,9915,5
32496,165606,5
2834,2315,7
2834,31300,6
2834,9915,6
2834,2324,5
61107,2835,5
61107,84730,5
2835,42072,12
2835,16887,6
2835,31300,5
2835,32496,5
2835,61107,5
2835,84390,5
42070,27326,6
42072,2835,12
42072,31300,5
42072,9915,5
42614,32008,9
42614,31520,7
42614,10589,5
12424,5525,7
380705,75971,11
380705,375647,9
380705,381700,9
380705,58534,9
380705,181682,8
380705,25895,7
380705,383035,7
380705,377156,7
380705,36956,6
380705,164434,6
168453,79812,27
168453,14300,13
168453,47140,11
168453,64989,10
168453,58779,10
168453,56810,9
168453,16140,9
168453,4084,8
168453,31875,8
168453,69077,8
10630,38268,7
10630,688,6
10630,2932,5
10630,2994,5
83305,38268,12
83305,2932,9
83305,688,9
83305,23984,9
83305,16470,8
83305,125610,8
83305,124723,7
83305,31816,6
83305,9320,6
83305,83614,6
124723,83305,7
124723,38268,7
124723,127392,5
2932,38268,12
2932,83305,9
2932,688,8
2932,67529,8
2932,31816,7
2932,23984,7
2932,83614,7
2932,10630,5
2932,7081,5
2932,7665,5
125890,13293,13
125890,57797,7
133439,131245,6
14433,58132,6
68560,47004,6
376968,68398,13
376968,376520,9
376968,381701,8
376968,376304,8
376968,392208,7
376968,378922,7
376968,376089,7
376968,17415,7
376968,42364,7
376968,382035,6
392208,68398,8
392208,376968,7
392208,42364,7
392208,376304,6
392208,378922,6
392208,376526,5
392208,375980,5
374874,376976,18
374874,68398,17
374874,375872,17
374874,42364,16
374874,255469,16
374874,375539,13
374874,374791,13
374874,378246,12
374874,376526,12
374874,376635,11
14326,47310,21
14326,6815,12
14326,6471,10
14326,36359,9
14326,35840,6
14326,69045,5
14326,19072,5
6815,47310,14
6815,14326,12
6815,36359,8
6815,19072,6
6815,25340,6
52400,11740,7
52400,378723,5
13941,13954,11
13941,12923,8
13941,5898,7
13941,69276,7
13941,6544,6
13941,90259,5
33153,53354,5
56413,86334,12
56413,11556,11
56413,53354,7
56413,1597,7
56413,14885,6
56413,24566,5
56413,126007,5
375074,7249,20
375074,10787,12
375074,243455,12
375074,380691,10
375074,380578,9
375074,377403,9
375074,176024,8
375074,136400,6
375074,49994,5
375074,12862,5
380691,7249,18
380691,375074,10
380691,377403,9
380691,243455,9
380691,10787,8
380691,49994,6
380691,12862,6
380691,136400,5
380691,176024,5
17458,84097,7
17458,54236,6
25088,133549,21
25088,131151,15
25088,384816,11
25088,167947,10
25088,181605,10
25088,25089,9
25088,13958,5
25088,13708,5
25088,175653,5
25088,19654,5
169440,14027,11
169440,164350,6
169440,13870,5
131233,204832,8
131233,68938,8
206338,207897,7
206338,25328,5
204846,207888,6
384816,25088,11
384816,133549,8
384816,25089,6
384816,131151,5
207897,25328,10
207897,206338,7
19719,7286,6
171272,164316,5
189712,4513,7
189712,12030,6
189712,36319,5
189712,12032,5
189712,126181,5
189685,4515,5
7448,136612,10
7448,126547,10
7448,6428,9
7448,29422,8
7448,20403,8
7448,46298,8
7448,19151,6
7448,142338,6
7448,171666,6
7448,7446,6
173007,19735,5
24249,112605,7
24249,19735,5
56275,28471,6
28471,56275,6
24430,38354,20
24430,12,12
24430,507,10
24430,81280,8
24430,14879,8
24430,722,8
24430,131561,6
24430,35671,6
24430,14922,6
24430,57139,6
14879,507,25
14879,12,15
14879,38354,13
14879,32584,11
14879,80248,11
14879,131561,10
14879,30993,10
14879,81280,9
14879,58608,9
14879,24430,8
375867,378825,17
375867,376402,15
375867,375425,14
375867,126038,13
375867,375868,12
375867,376620,9
375867,383347,9
375867,375081,8
375867,379495,5
375867,393098,5
162407,126038,5
10339,3646,10
10339,75832,6
10339,64361,5
10339,10821,5
163495,31905,7
163495,75832,6
64361,10339,5
64361,17324,5
17324,64361,5
17324,10821,5
17324,75832,5
87125,645,7
87125,15567,5
15567,645,20
15567,18034,7
15567,87125,5
33104,10747,17
33104,2181,9
33104,128464,7
33104,40126,7
33104,3352,6
170807,132922,5
376185,126659,18
376185,11300,13
376185,58532,11
376185,69390,10
376185,393096,10
376185,164627,9
376185,158601,9
376185,201973,8
376185,54181,8
376185,56753,8
69202,35734,5
19390,13362,6
18548,3502,6
18548,11360,5
18548,309553,5
18548,48825,5
38913,7393,9
38913,594,8
38913,7397,7
38913,8397,7
38913,35409,6
38913,36334,6
38913,49602,6
38913,176016,6
38913,69465,6
38913,64149,5
129064,36334,23
129064,14179,20
129064,7393,18
129064,14521,15
129064,47764,13
129064,47765,13
129064,6440,13
129064,381814,13
129064,594,12
129064,136563,12
60622,36334,15
60622,1692,12
60622,33019,11
60622,64094,11
60622,7062,10
60622,64149,9
60622,6440,9
60622,14521,8
60622,81339,8
60622,7014,7
80225,129064,6
80225,136563,6
80225,47764,6
80225,45904,5
14885,9354,14
14885,10307,11
14885,84488,8
14885,24566,7
14885,1397,7
14885,53354,7
14885,14884,7
14885,56413,6
14885,85631,6
14885,33717,5
3560,9354,9
3560,10307,7
3560,68350,5
3560,9240,5
32145,33202,12
32145,2399,11
32145,58113,7
32145,639,6
32145,74887,5
32145,8848,5
77667,156626,7
77667,4572,5
156626,77667,7
16362,6450,8
16362,27297,7
78933,32487,5
73020,30246,6
73020,47392,6
72581,28818,6
72581,36880,5
40588,8367,5
376083,36885,16
376083,36884,14
376083,375973,11
376083,7005,11
376083,379489,11
376083,378917,10
376083,379014,10
376083,379386,9
376083,7010,8
376083,376984,8
35768,57932,24
35768,35889,23
35768,13695,15
35768,46968,12
35768,13691,11
35768,6595,10
35768,6067,9
35768,36101,8
35768,47017,8
35768,90068,7
13691,57932,12
13691,35768,11
13691,46968,7
13691,47017,7
13691,35889,5
13691,32327,5
13691,6934,5
58533,7705,5
18886,78258,9
18886,46783,5
19665,4913,5
78646,12282,6
4957,128531,6
4957,12868,5
4957,5521,5
4957,12282,5
4701,7730,7
4701,30238,6
4701,71005,5
4701,170,5
4701,48043,5
32045,7075,9
32045,133,8
32045,7730,5
32045,47250,5
48614,80936,5
168337,3147,6
168337,21146,6
168337,10607,5
46804,35324,14
46804,13012,13
46804,68914,8
46804,12917,7
46804,14426,7
46804,46727,5
251740,3227,9
251740,199141,9
251740,394044,6
251740,73224,5
251740,128969,5
251740,28341,5
251740,40834,5
65503,50245,10
65503,2858,10
65503,75580,9
65503,21575,5
151085,24773,6
151085,381927,5
251636,89261,6
378390,375066,5
34155,49272,5
34155,34222,5
32072,10295,10
32072,34280,9
32072,386937,5
32072,7722,5
32072,26213,5
76977,174426,5
60086,49112,8
76408,13210,10
76408,130127,9
76408,124268,6
76408,83094,5
124268,76408,6
124268,130127,5
124268,12984,5
124268,13210,5
130127,76408,9
130127,124268,5
130127,13210,5
13752,7737,11
13752,33818,8
10556,9448,10
10556,30761,8
10556,30860,8
10556,2265,7
10556,1253,5
10556,49804,5
29937,36324,8
193573,25421,5
57797,13293,8
57797,125890,7
57797,35252,6
46379,50551,6
46379,66669,6
46379,5176,5
187673,42735,5
49889,32005,10
49889,6720,8
49889,31992,7
49889,14851,5
49889,57880,5
4528,102747,24
4528,332,21
4528,1813,14
4528,34915,9
4528,31789,8
4528,4527,8
4528,27617,7
4528,32941,6
4528,72775,6
4528,10997,6
67545,29675,15
67545,21845,12
67545,6430,12
67545,72214,10
67545,10875,9
67545,9141,8
67545,16620,7
67545,131155,7
67545,79219,7
67545,34915,6
131548,58574,10
131548,12732,9
131548,78962,8
131548,46510,7
131548,46516,5
134361,81762,5
124445,8650,16
124445,79331,13
124445,71299,11
124445,81762,8
124445,202125,7
124445,58183,7
124445,59755,6
124445,70549,5
69562,51096,22
69562,10607,20
69562,47915,19
69562,58739,15
69562,33205,15
69562,15964,13
69562,25208,11
69562,17869,10
69562,47223,9
69562,40965,9
6087,68711,6
175658,19709,13
175658,13870,12
175658,173413,9
175658,166229,8
175658,198936,8
175658,136183,7
175658,25192,6
175658,19823,6
175658,25193,5
175658,203281,5
136183,19709,10
136183,13870,10
136183,175658,7
136183,385118,6
136183,377610,5
136183,207851,5
32048,30674,14
32048,32514,8
32048,147969,6
32048,4010,6
32048,81303,5
38747,32584,5
38747,30993,5
31949,36794,8
31949,79907,8
31949,32394,5
16648,47306,7
25894,14767,15
25894,158601,13
25894,376624,12
25894,24613,9
25894,68303,9
25894,81827,8
25894,379140,8
25894,56753,8
25894,393096,7
25894,126926,7
393096,56753,13
393096,379363,12
393096,379140,12
393096,376624,11
393096,376185,10
393096,158601,10
393096,24613,9
393096,25894,7
393096,126926,7
393096,102045,7
403420,376624,5
376624,379140,20
376624,126659,19
376624,12948,16
376624,7252,15
376624,379023,15
376624,379363,15
376624,81827,14
376624,56753,14
376624,126926,13
376624,14767,13
394330,376624,6
394330,158601,5
31262,32615,5
35463,79738,10
35463,29724,8
35463,36418,6
35463,114857,5
35463,128336,5
75448,3395,42
75448,22894,31
75448,79278,31
75448,8453,16
75448,3210,15
75448,131605,15
75448,33313,14
75448,31838,14
75448,11057,13
75448,33549,13
168060,8980,7
168060,60852,6
168060,25863,5
168060,153969,5
178883,132887,7
178883,14108,5
178883,31978,5
132887,178883,7
132887,14108,6
132887,11722,6
132887,201863,5
132887,5267,5
132887,87685,5
41570,10016,11
41570,136903,6
41570,84693,5
41570,31551,5
3175,81988,9
3175,11480,7
3175,10604,6
3175,9085,6
3175,59179,6
3175,53294,6
3175,10352,5
3175,1211,5
3175,2415,5
3175,23088,5
19654,25088,5
85322,35554,9
125020,35554,5
7009,90797,8
7009,11943,8
7009,142719,7
7009,13894,7
7009,13340,7
7009,4868,6
7009,2815,6
133899,142719,5
90797,13894,21
90797,2815,16
90797,142719,16
90797,35690,16
90797,4868,15
90797,4869,13
90797,175477,11
90797,11943,11
90797,210919,10
90797,135876,9
128872,7377,9
128872,39931,9
128872,2671,7
128872,90717,7
128872,30882,7
128872,104458,6
128872,42855,6
128872,12985,5
128872,67910,5
20498,7685,10
20498,30882,5
107654,135056,12
107654,111668,11
107654,160830,11
107654,1009,10
107654,75568,10
107654,108968,9
107654,60650,8
107654,10890,7
107654,16467,7
107654,126892,7
80070,57847,7
80070,28975,6
80070,79189,5
35298,74597,6
35298,36473,5
35298,83289,5
8521,62241,46
8521,5569,22
8521,6547,17
8521,68301,13
8521,71672,13
8521,40126,13
8521,31992,12
8521,9535,10
8521,5597,10
8521,49806,9
36473,34990,13
36473,83289,13
36473,74597,12
36473,83504,8
36473,552,7
36473,31804,6
36473,35298,5
36473,72584,5
128789,34990,6
128789,74597,5
1002,1151,11
1002,12382,7
1002,126228,7
1002,11450,5
1002,125425,5
128073,76374,5
11918,33717,6
11918,9354,5
37025,2142,7
37025,73159,5
23959,18669,10
23959,81645,8
23959,9582,8
23959,32817,6
23959,36355,5
23959,128652,5
23959,12135,5
23959,36661,5
23959,35640,5
23959,2745,5
8364,71299,7
8364,60418,5
8364,51778,5
128197,2597,15
128197,84477,14
128197,837,13
128197,14834,12
128197,378,10
128197,15574,9
128197,7516,9
128197,17620,8
128197,34771,7
128197,4335,6
187741,7797,6
25770,6440,6
25770,7395,5
34984,84485,12
34984,133911,5
82965,2453,12
82965,84485,11
82965,9971,10
82965,9437,9
82965,5481,9
82965,8159,7
82965,45,7
161103,376286,16
161103,35534,15
161103,20295,14
161103,86374,11
161103,85870,10
161103,176009,10
161103,142840,8
161103,4937,7
161103,10300,7
161103,378814,7
3546,39353,24
3546,375750,16
3546,379837,16
3546,33034,15
3546,32775,15
3546,20461,14
3546,36515,14
3546,126615,12
3546,58615,12
3546,374865,11
134887,79901,8
134887,171470,6
85870,161103,10
85870,380955,5
85870,376286,5
85870,85871,5
177532,161103,6
177532,164709,6
17778,163602,13
17778,3569,11
17778,64999,10
17778,75786,8
17778,28025,6
17778,17666,6
17778,11559,5
17778,64792,5
17778,33502,5
84992,10661,7
84992,46383,5
84992,41775,5
35385,36472,6
9682,7829,6
9682,6589,5
9682,79811,5
2453,9971,14
2453,82965,12
2453,8159,12
2453,45,12
2453,5481,10
2453,9437,9
2453,30380,5
2453,6808,5
131245,133439,6
131245,35185,6
19569,57585,6
19569,181444,5
19569,13664,5
19569,24666,5
19569,171273,5
19569,204760,5
22213,380074,7
22213,1281,5
22213,203487,5
22213,173671,5
22213,80135,5
10118,80661,9
10118,51221,8
10118,1652,7
10118,50789,6
10118,53154,6
10118,2250,6
10118,2449,6
10118,62763,6
10118,62880,5
10118,167,5
25841,14179,13
25841,36334,11
25841,208052,11
25841,14521,11
25841,64149,8
25841,33019,7
25841,30591,7
25841,47764,7
25841,129064,6
25841,69465,6
208052,14179,11
208052,25841,11
208052,36334,8
208052,7393,8
208052,33019,7
208052,69465,7
208052,14521,6
208052,6440,6
14521,36334,26
14521,33019,19
14521,129064,15
14521,7062,14
14521,47764,13
14521,14179,12
14521,7014,12
14521,25841,11
14521,47765,11
14521,171524,10
260626,180264,5
58550,36956,5
69239,7005,18
69239,126514,17
69239,7010,16
69239,14517,16
69239,36885,15
69239,36879,12
69239,69238,12
69239,36881,12
69239,14620,11
69239,14515,11
203209,25515,5
203209,21558,5
425080,68398,5
131424,3539,25
131424,74375,13
131424,131425,7
131424,127124,6
131424,61826,6
131424,119293,6
131424,25591,5
131424,155798,5
131424,124729,5
127124,3539,23
127124,25591,15
127124,74375,15
127124,377508,15
127124,119293,13
127124,61826,12
127124,124729,10
127124,131425,10
127124,131426,9
127124,380265,8
25591,127124,15
25591,3539,11
25591,74375,10
25591,119293,9
25591,124729,7
25591,171552,6
25591,36954,6
25591,131424,5
25591,379577,5
25591,380265,5
36954,25591,6
29501,128604,9
29501,19499,9
29501,25001,5
69563,3135,20
69563,30696,16
69563,41580,10
69563,60795,8
69563,7479,8
69563,32486,7
69563,69299,6
69563,15396,6
69563,7450,6
69563,378616,6
378915,36363,13
378915,4099,8
378915,7100,8
378915,47160,6
20241,7040,22
20241,69333,9
20241,248859,8
20241,13509,7
20241,128767,6
20241,14545,6
20241,68648,6
20241,47471,5
20241,13061,5
20241,7036,5
30593,65429,11
65429,30593,11
171391,4216,7
171391,14101,6
14982,8731,6
14982,90914,5
14982,134334,5
14982,14981,5
14982,16301,5
50197,134334,12
50197,90914,7
50197,47349,6
134334,50197,12
134334,90914,7
134334,7484,7
134334,8731,6
134334,379333,6
134334,14982,5
134334,133498,5
134334,82750,5
1939,31905,6
1939,75832,5
1939,3129,5
34026,86992,6
34026,82312,5
24717,90021,8
24717,2670,7
24717,68781,5
30379,13639,5
13596,32059,9
13596,13639,6
13596,58002,5
29674,332,7
29674,72214,6
29674,102587,5
29675,72214,16
29675,67545,15
29675,64884,10
29675,6430,10
29675,16620,9
29675,14084,7
29675,332,6
29675,52100,6
29675,47282,6
29675,34915,6
35795,6430,20
35795,72214,13
35795,64884,13
35795,9031,11
35795,332,6
35795,102587,6
35795,79457,5
35795,23824,5
35795,131155,5
35795,10875,5
25001,128604,10
25001,19499,7
25001,35954,6
25001,29501,5
6076,128604,10
6076,57849,8
6076,35954,7
6076,126189,5
57849,128604,14
57849,6076,8
57849,24977,8
57849,35955,8
57849,126195,7
57849,162464,6
57849,128602,6
57849,131082,6
57849,6040,6
57849,19499,6
85062,50338,5
6058,1371,14
6058,50338,7
71394,26525,5
19459,68663,11
19459,13509,10
19459,19481,6
19459,13510,5
19459,79334,5
19459,68647,5
23635,45410,7
49232,7825,10
49232,73719,9
49232,30340,7
49232,8318,7
49232,9862,6
49232,14191,5
58313,8225,15
58313,133705,14
58313,58504,8
58313,19640,5
58313,175629,5
58313,6860,5
24712,14247,6
24712,158413,5
55241,4144,16
55241,23661,14
55241,375426,10
55241,376774,9
55241,375650,8
55241,3688,7
55241,376212,7
55241,378350,6
55241,379018,5
55241,376426,5
62853,3011,10
62853,38015,7
62853,81155,6
62853,124884,6
36674,69121,5
36674,6933,5
30660,543,14
30660,16767,13
30660,30507,11
30660,514,7
30660,24426,7
30660,47917,6
30660,35888,6
30660,13695,6
30660,6452,5
30660,47017,5
13868,1587,9
13868,81985,7
13868,13711,7
13868,13867,6
13868,54522,5
10897,2510,8
10897,125263,8
10897,43156,5
14579,10238,7
14579,83866,5
14579,35868,5
377401,79900,9
377401,14000,8
377401,13087,7
377401,36784,7
377401,128675,6
377401,36608,6
377401,14673,5
377401,374966,5
377401,90428,5
377401,25469,5
151976,42303,5
71465,56241,6
71465,37932,5
89802,35765,5
79655,56577,7
46613,3337,12
46613,3339,9
46613,67406,9
46613,68239,9
46613,3338,9
46613,12839,7
46613,24512,7
46613,130804,7
46613,33312,7
46613,5252,6
36389,36083,5
7206,36611,8
7206,13043,7
19831,57991,19
19831,13043,14
19831,36094,13
19831,6762,9
19831,13748,8
19831,36271,8
19831,35598,7
19831,13329,7
19831,6506,6
19831,90306,6
21977,51257,11
21977,9300,7
4507,135445,5
12574,45904,6
54224,6445,16
54224,32769,12
54224,2866,7
54224,57654,6
9448,1253,17
9448,2265,16
9448,30761,15
9448,31953,13
9448,47926,12
9448,60638,11
9448,30863,11
9448,6445,10
9448,14112,10
9448,10556,10
94328,11969,8
94328,21597,5
58158,14067,6
58158,47333,6
58158,14553,6
58158,90340,5
278674,71299,6
278674,110746,6
94068,71299,23
94068,110746,9
94068,94067,8
94068,110727,7
94068,202125,6
94068,8650,5
203130,46739,5
131871,11144,7
131871,8427,7
131871,82055,5
69151,14400,7
69151,79882,7
47510,11134,5
4088,54065,20
4088,17828,14
4088,33695,11
4088,86796,7
4088,125382,6
4088,396875,5
4088,125232,5
32873,30181,30
32873,30732,20
32873,79631,20
32873,30942,15
32873,80502,13
32873,5798,8
32873,737,8
32873,18268,8
32873,12422,7
32873,11388,7
80502,32873,13
80502,79631,13
80502,30181,8
80502,30942,6
80502,30732,5
34268,30181,10
34268,30942,6
34268,32873,5
34268,30732,5
375973,7005,17
375973,58638,16
375973,379489,16
375973,36884,14
375973,378917,13
375973,36885,12
375973,126514,12
375973,379014,11
375973,376083,11
375973,376984,10
379014,378917,14
379014,58638,12
379014,375973,11
379014,376083,10
379014,36884,9
379014,14525,9
379014,14869,8
379014,36879,8
379014,379489,8
379014,375756,7
380329,375973,7
380329,378917,7
380329,379014,6
380329,379489,6
380329,14869,5
375756,7005,12
375756,7010,11
375756,375973,9
375756,14620,9
375756,36879,9
375756,126514,8
375756,20436,8
375756,36885,8
375756,14515,8
375756,379014,7
14248,34154,14
14248,54952,8
14248,30410,7
14248,8886,6
14248,12328,6
14248,30059,6
14248,124371,5
14248,62086,5
14248,1907,5
14248,22046,5
35791,13362,11
179859,228608,7
179859,389195,5
179859,376436,5
160766,4619,7
6812,14161,6
14913,14889,27
14913,14891,12
14913,90787,10
14913,14890,9
14913,14123,8
14913,14124,7
14913,47069,5
14913,79911,5
14913,69167,5
13012,46804,13
13012,68914,9
13012,13017,8
13012,35324,8
13012,46727,5
13012,12917,5
52948,8650,9
52948,2903,7
52948,71299,7
52948,58183,5
52948,75001,5
201173,843,7
201173,144300,7
201173,49384,6
201173,376714,5
201173,133607,5
2903,52948,7
2903,8650,5
2903,81762,5
5410,19099,17
5410,57551,10
5410,13055,10
5410,46770,9
5410,125966,8
5410,20468,8
5410,130856,7
5410,35467,7
5410,158023,7
5410,46768,6
57579,13052,5
57551,5410,10
57551,35467,6
57551,46772,6
57551,46724,6
57551,125966,5
1736,33890,18
1736,82823,8
1736,4759,8
1736,89888,8
1736,75342,7
1736,7553,7
1736,162473,6
1736,51340,6
1736,5805,6
1736,3967,6
15488,7527,5
15488,33583,5
173412,90196,10
173412,207851,7
173412,13870,7
173412,385118,7
173412,377610,6
173412,166225,6
173412,19709,5
173412,177324,5
377610,13870,11
377610,207851,8
377610,173412,6
377610,90196,6
377610,173413,5
377610,136183,5
90196,173412,10
90196,207851,9
90196,13870,8
90196,377610,6
90196,169443,6
90196,14027,5
90196,166225,5
90196,19709,5
90196,164350,5
90196,175661,5
15428,1089,8
15428,31923,7
15428,85612,6
15428,201910,5
15428,28665,5
201910,31923,13
201910,6787,6
201910,15428,5
201910,85612,5
25419,106413,6
6938,19417,12
6938,34126,11
6938,79836,10
6938,6786,10
6938,6466,7
6938,20105,7
6938,79788,6
6938,5785,5
6938,52524,5
6938,83105,5
7277,58534,11
7277,375069,5
7277,164434,5
7277,375647,5
7277,34797,5
85413,33818,27
85413,5352,14
85413,3113,9
85413,6442,7
85413,32166,6
8346,7705,7
8346,30110,7
8346,35106,6
8346,6283,6
20986,7982,28
20986,2670,28
20986,68781,10
20986,90021,9
20986,89753,8
20986,83753,8
20986,12221,6
20986,30248,6
20986,11740,5
20986,85591,5
6442,33818,16
6442,7737,9
6442,5352,7
6442,85413,7
6442,4478,6
6442,66963,5
6442,33748,5
6442,7504,5
25245,89838,9
25245,199896,7
25245,69162,7
25245,6413,6
25245,13102,6
25245,36481,6
25245,190002,6
25245,25361,5
25245,19923,5
379556,160850,11
379556,19747,8
379556,160851,7
379556,175680,7
379556,19754,6
379556,19745,5
379556,393119,5
160851,379556,7
160851,160854,5
9843,47140,7
9843,79812,6
9843,90438,6
9843,56810,5
9843,14300,5
195966,50749,7
163470,20295,6
163470,161103,6
163470,15706,5
70960,40126,13
70960,10746,11
70960,10747,10
70960,36113,7
70960,32008,7
70960,75113,7
70960,71672,7
70960,90206,6
70960,34620,6
70960,5373,5
1175,83284,7
1175,25862,5
1175,38847,5
1175,42907,5
1175,10565,5
114287,129717,6
114287,12000,5
114287,89783,5
114287,35193,5
104501,184538,6
19872,203327,5
19872,210824,5
6584,14098,15
6584,47357,14
6584,128778,12
6584,14097,11
6584,128781,10
6584,6576,9
6584,36462,9
6584,6575,9
6584,68981,8
6584,36461,8
42647,104310,6
42647,162638,5
42647,31321,5
124511,15917,5
47328,173127,5
47328,243549,5
47328,63275,5
68850,93989,7
68850,58899,5
6318,2820,11
6318,10844,10
6318,33363,9
6318,36397,6
6318,5643,5
6318,10990,5
6318,10350,5
39661,31574,9
39661,5708,5
43233,10154,7
43233,69174,6
43233,20295,5
20295,161103,14
20295,130663,10
20295,35534,10
20295,57541,10
20295,15706,10
20295,45908,8
20295,88874,7
20295,376286,7
20295,375251,7
20295,68385,7
176009,161103,10
176009,376286,8
176009,20295,6
176009,35534,6
176009,380955,6
176009,133919,6
176009,164709,5
10154,43233,7
10154,41851,7
10154,57283,5
10154,69174,5
10154,164056,5
380646,164710,9
380646,14408,8
380646,69174,5
22942,161103,5
7741,2973,18
7741,11119,8
7741,13661,8
7741,11338,8
7741,30261,6
7741,79567,5
7741,33484,5
7741,54421,5
7741,1596,5
7741,12159,5
2063,83810,5
68350,9354,8
68350,12961,6
68350,3560,5
82732,1895,7
82732,10536,5
82732,48793,5
141866,24159,8
24159,141866,8
24159,142237,5
8139,73775,18
8139,84091,14
8139,8142,14
8139,10559,13
8139,3205,12
8139,38250,12
8139,2237,11
8139,12841,9
8139,71236,9
8139,53214,8
85900,64436,7
85900,75255,6
85901,64436,14
85901,75255,13
85901,14191,8
85901,32394,5
85901,6660,5
85901,5156,5
3456,33818,13
3456,10362,12
3456,5352,10
3456,4643,7
3456,3113,7
3456,47143,6
3456,30409,6
377632,12229,24
377632,19632,24
377632,2009,13
377632,36053,9
377632,83672,7
377632,3069,7
377632,9156,6
377632,65944,6
377632,378254,6
47136,13978,9
47136,36109,5
5427,110,13
5427,36476,7
19283,36476,5
11900,11899,12
11900,387,8
11900,2738,8
11900,2741,8
11900,8644,7
11900,58958,7
11900,160797,7
11900,52504,6
11900,8104,6
11900,35015,5
175849,126559,7
175849,58406,7
175849,128607,5
126559,175849,7
126559,58406,6
126559,128607,5
21032,163164,7
21032,47175,5
30088,13319,6
30088,24843,6
30088,71005,5
17489,42735,5
33143,42735,10
33143,33142,5
70549,71299,19
70549,8650,15
70549,59755,15
70549,81762,11
70549,47801,9
70549,58183,7
70549,202125,7
70549,79331,6
70549,124445,5
70549,198295,5
84824,32545,7
7656,7251,13
7656,35789,12
7656,90301,9
7656,31044,7
7656,35575,6
7656,75608,6
7656,66551,5
66551,7656,5
45377,77815,7
45377,4456,5
45377,216786,5
180258,7299,5
39254,3147,10
39254,42779,8
39254,573,7
39254,77,7
39254,8627,6
39254,3284,6
39254,199009,6
39254,70095,6
39254,21146,5
39254,3277,5
22310,31802,5
149658,21814,6
149658,45807,5
377677,376543,12
377677,381813,11
377677,378436,6
377677,126038,5
377677,257267,5
34715,77497,6
34715,133133,5
34715,199993,5
34715,34167,5
34715,157275,5
21136,9446,5
21136,725,5
21136,1935,5
35296,5285,14
35296,79370,8
35296,7268,7
35296,32769,7
35296,13831,7
111220,82293,5
69099,10858,10
69099,10263,6
69099,5132,5
69099,90349,5
90029,3147,9
90029,10607,7
90029,68512,6
90029,58739,6
90029,47915,6
90029,33205,5
59788,144750,7
59788,19924,5
59788,201958,5
